st_id,user_id,category_id,settled_at,final_hourly_rate
st_1266,user_266,판매,2023-11-17,18447
st_1267,user_267,자료입력,2023-09-09,10761
st_1268,user_267,바리스타,2023-10-09,23776
st_1269,user_267,바리스타,2023-10-18,17564
st_1270,user_267,식당,2023-10-17,23013
st_1271,user_267,행정,2023-10-12,24415
st_1272,user_267,물류,2023-10-15,10821
st_1273,user_267,편의점,2023-10-28,18507
st_1274,user_268,IT,2023-09-28,18689
st_1275,user_268,물류,2023-10-20,18327
st_1276,user_268,강사보조,2023-10-21,15384
st_1277,user_268,IT,2023-10-07,15435
st_1278,user_269,문서작성,2022-12-29,14159
st_1279,user_269,테스트,2023-03-11,19739
st_1280,user_269,편의점,2023-05-07,10942
st_1281,user_269,주방보조,2023-06-04,16770
st_1282,user_270,카페,2023-06-04,9987
st_1283,user_270,재고관리,2023-08-26,17178
st_1284,user_270,개발보조,2023-10-18,10447
st_1285,user_270,주방보조,2023-09-26,14488
st_1286,user_270,행정,2023-10-19,14208
st_1287,user_271,판매,2023-03-23,17376
st_1288,user_271,판매,2023-05-27,19134
st_1289,user_271,물류,2023-06-28,14620
st_1290,user_272,재고관리,2023-10-06,15714
st_1291,user_272,자료입력,2023-10-16,20888
st_1292,user_272,재고관리,2023-10-11,16534
st_1293,user_272,재고관리,2023-10-25,13372
st_1294,user_272,학원,2023-10-24,20419
st_1295,user_273,서빙,2023-09-15,18300
st_1296,user_273,IT,2023-10-23,20057
st_1297,user_273,IT,2023-10-19,19198
st_1298,user_273,문서작성,2023-10-12,13536
st_1299,user_273,재고관리,2023-09-27,10735
st_1300,user_273,행정,2023-10-25,18182
st_1301,user_274,자료입력,2023-10-10,10164
st_1302,user_274,물류,2023-10-04,12269
st_1303,user_274,개발보조,2023-10-13,18475
st_1304,user_274,테스트,2023-10-17,23770
st_1305,user_274,IT,2023-09-27,15187
st_1306,user_275,자료입력,2022-12-24,16343
st_1307,user_275,사무보조,2023-01-18,17530
st_1308,user_275,자료입력,2023-01-31,16766
st_1309,user_275,카페,2023-02-17,9121
st_1310,user_275,편의점,2023-02-26,17487
st_1311,user_275,배달,2023-03-09,12937
st_1312,user_276,개발보조,2023-04-19,22323
st_1313,user_276,편의점,2023-06-27,13541
st_1314,user_276,행정,2023-10-16,22967
st_1315,user_276,테스트,2023-10-17,23539
st_1316,user_276,편의점,2023-10-19,22333
st_1317,user_276,자료입력,2023-10-10,21448
st_1318,user_276,문서작성,2023-11-22,10360
st_1319,user_276,물류,2023-10-30,20437
st_1320,user_276,행정,2023-11-23,15595
st_1321,user_277,테스트,2023-03-02,22026
st_1322,user_277,물류,2023-04-12,12111
st_1323,user_277,배달,2023-05-09,11210
st_1324,user_278,카페,2023-01-30,11708
st_1325,user_278,판매,2023-02-04,14512
st_1326,user_278,행정,2023-02-11,22866
st_1327,user_278,베이커리,2023-11-18,9655
st_1328,user_278,개발보조,2023-11-03,10330
st_1329,user_279,자료입력,2023-07-31,9940
st_1330,user_279,판매,2023-08-05,23859
st_1331,user_279,자료입력,2023-09-10,13450
st_1332,user_279,판매,2023-09-28,10942
st_1333,user_279,물류,2023-10-07,20513
st_1334,user_279,바리스타,2023-10-15,20660
st_1335,user_280,문서작성,2023-08-07,19226
st_1336,user_280,식당,2023-08-08,15937
st_1337,user_280,물류,2023-09-20,23060
st_1338,user_280,물류,2023-09-29,13735
st_1339,user_280,개발보조,2023-10-18,14754
st_1340,user_280,주방보조,2023-10-21,17278
st_1341,user_280,개발보조,2023-10-02,16713
st_1342,user_280,자료입력,2023-09-26,16424
st_1343,user_281,행정,2023-08-23,18823
st_1344,user_281,주방보조,2023-10-13,15827
st_1345,user_281,테스트,2023-10-10,14564
st_1346,user_281,학원,2023-11-02,15929
st_1347,user_281,물류,2023-10-30,10478
st_1348,user_281,바리스타,2023-11-17,22351
st_1349,user_282,물류,2023-03-13,19184
st_1350,user_282,사무보조,2023-04-03,20345
st_1351,user_282,카페,2023-07-10,20489
st_1352,user_282,문서작성,2023-09-13,19086
st_1353,user_282,사무보조,2023-09-30,16987
st_1354,user_282,편의점,2023-09-28,23372
st_1355,user_282,카페,2023-10-15,10038
st_1356,user_282,강사보조,2023-10-10,17669
st_1357,user_282,판매,2023-11-21,13301
st_1358,user_282,행정,2023-11-04,19269
st_1359,user_282,배달,2023-11-01,19719
st_1360,user_283,강사보조,2023-07-11,22647
st_1361,user_283,배달,2023-10-13,11839
st_1362,user_283,행정,2023-10-08,23795
st_1363,user_283,문서작성,2023-10-05,24557
st_1364,user_284,행정,2023-07-09,17748
st_1365,user_284,식당,2023-10-18,24826
st_1366,user_284,카페,2023-10-04,11567
st_1367,user_285,판매,2023-08-13,24380
st_1368,user_285,바리스타,2023-10-04,18149
st_1369,user_285,물류,2023-10-11,18671
st_1370,user_286,문서작성,2023-10-17,13919
st_1371,user_286,자료입력,2023-10-08,10760
st_1372,user_286,배달,2023-10-09,10919
st_1373,user_286,학원,2023-10-16,21192
st_1374,user_287,판매,2023-09-28,17493
st_1375,user_287,재고관리,2023-09-29,12773
st_1376,user_287,행정,2023-09-29,19090
st_1377,user_287,배달,2023-09-28,12749
st_1378,user_287,강사보조,2023-10-23,16101
st_1379,user_287,테스트,2023-10-18,18136
st_1380,user_287,배달,2023-11-18,11442
st_1381,user_287,테스트,2023-11-02,18515
st_1382,user_287,편의점,2023-11-05,18962
st_1383,user_288,사무보조,2023-10-05,22509
st_1384,user_288,자료입력,2023-10-25,8947
st_1385,user_288,배달,2023-10-13,13793
st_1386,user_288,서빙,2023-10-02,14807
st_1387,user_288,배달,2023-10-13,22004
st_1388,user_288,강사보조,2023-10-25,18917
st_1389,user_289,배달,2023-02-18,9534
st_1390,user_289,식당,2023-07-08,18812
st_1391,user_289,강사보조,2023-09-10,22772
st_1392,user_290,바리스타,2022-12-17,23773
st_1393,user_290,자료입력,2023-01-23,17245
st_1394,user_290,편의점,2023-05-09,23327
st_1395,user_290,자료입력,2023-07-19,21140
st_1396,user_290,바리스타,2023-09-05,21689
st_1397,user_290,자료입력,2023-10-05,9653
st_1398,user_290,카페,2023-11-23,20538
st_1399,user_291,강사보조,2023-09-30,16131
st_1400,user_291,학원,2023-10-05,10377
st_1401,user_291,물류,2023-10-25,10390
st_1402,user_291,문서작성,2023-10-23,21473
st_1403,user_291,학원,2023-10-25,15545
st_1404,user_291,자료입력,2023-10-14,15923
st_1405,user_291,사무보조,2023-10-24,19992
st_1406,user_291,행정,2023-11-07,17869
st_1407,user_292,카페,2022-11-21,16120
st_1408,user_292,판매,2023-04-06,19125
st_1409,user_292,문서작성,2023-04-29,11311
st_1410,user_292,사무보조,2023-08-08,12940
st_1411,user_292,카페,2023-09-07,23671
st_1412,user_292,문서작성,2023-09-12,16658
st_1413,user_292,베이커리,2023-10-14,13085
st_1414,user_293,바리스타,2023-09-13,13134
st_1415,user_293,물류,2023-09-27,12731
st_1416,user_293,행정,2023-10-06,17543
st_1417,user_293,배달,2023-10-04,23499
st_1418,user_293,카페,2023-11-08,24498
st_1419,user_294,판매,2023-04-08,10510
st_1420,user_294,문서작성,2023-06-10,23176
st_1421,user_295,식당,2023-05-31,11429
st_1422,user_295,서빙,2023-09-28,16527
st_1423,user_295,사무보조,2023-10-14,19371
st_1424,user_295,주방보조,2023-11-05,19058
st_1425,user_296,재고관리,2023-09-10,21116
st_1426,user_296,판매,2023-10-25,23297
st_1427,user_297,개발보조,2023-10-05,16777
st_1428,user_297,개발보조,2023-10-14,23147
st_1429,user_297,재고관리,2023-09-27,20794
st_1430,user_297,재고관리,2023-09-28,11862
st_1431,user_297,문서작성,2023-11-20,23513
st_1432,user_297,문서작성,2023-11-07,21373
st_1433,user_298,행정,2023-08-27,15485
st_1434,user_298,강사보조,2023-09-16,17631
st_1435,user_299,사무보조,2023-01-12,21617
st_1436,user_299,판매,2023-01-23,19382
st_1437,user_299,바리스타,2023-01-29,16452
st_1438,user_299,배달,2023-11-17,12473
st_1439,user_299,사무보조,2023-10-29,20528
st_1440,user_299,행정,2023-10-27,19502
st_1441,user_300,IT,2023-07-22,14748
st_1442,user_300,사무보조,2023-08-12,9571
st_1443,user_300,편의점,2023-08-19,13001
st_1444,user_300,행정,2023-09-19,17635
st_1445,user_300,식당,2023-10-14,18231
st_1446,user_300,판매,2023-10-24,12626
st_1447,user_300,물류,2023-11-19,11794
st_1448,user_301,주방보조,2023-10-21,16143
st_1449,user_301,카페,2023-10-22,17274
st_1450,user_301,테스트,2023-10-04,19717
st_1451,user_301,배달,2023-10-12,22549
st_1452,user_302,물류,2023-02-20,12177
st_1453,user_302,편의점,2023-03-24,23715
st_1454,user_302,카페,2023-04-12,12167
st_1455,user_302,행정,2023-04-23,18153
st_1456,user_302,카페,2023-05-24,14539
st_1457,user_302,자료입력,2023-06-22,16492
st_1458,user_302,카페,2023-08-11,16703
st_1459,user_302,문서작성,2023-09-29,22216
st_1460,user_303,물류,2023-06-26,20347
st_1461,user_303,행정,2023-07-16,15540
st_1462,user_303,베이커리,2023-08-13,18673
st_1463,user_304,배달,2023-06-10,13451
st_1464,user_304,편의점,2023-06-11,11665
st_1465,user_304,사무보조,2023-07-05,22880
st_1466,user_304,편의점,2023-07-20,18833
st_1467,user_305,강사보조,2023-04-14,18396
st_1468,user_306,개발보조,2023-09-12,21469
st_1469,user_306,강사보조,2023-10-07,18297
st_1470,user_306,재고관리,2023-10-07,11730
st_1471,user_306,편의점,2023-11-03,21902
st_1472,user_307,학원,2023-03-25,24120
st_1473,user_307,바리스타,2023-04-12,17118
st_1474,user_307,서빙,2023-07-10,22853
st_1475,user_307,사무보조,2023-08-04,9133
st_1476,user_307,개발보조,2023-09-20,18502
st_1477,user_307,문서작성,2023-10-31,12063
st_1478,user_308,테스트,2023-09-26,15235
st_1479,user_308,강사보조,2023-10-04,13945
st_1480,user_308,바리스타,2023-10-12,16708
st_1481,user_308,물류,2023-10-07,19344
st_1482,user_308,판매,2023-10-21,14117
st_1483,user_308,학원,2023-10-29,15634
st_1484,user_308,테스트,2023-10-28,21363
st_1485,user_309,사무보조,2023-10-14,16447
st_1486,user_309,사무보조,2023-10-04,23109
st_1487,user_309,학원,2023-10-04,21657
st_1488,user_309,물류,2023-09-26,14107
st_1489,user_309,물류,2023-10-16,22745
st_1490,user_310,주방보조,2023-10-06,22587
st_1491,user_310,학원,2023-10-08,23975
st_1492,user_310,서빙,2023-10-14,22241
st_1493,user_310,행정,2023-10-11,18002
st_1494,user_310,물류,2023-10-15,9998
st_1495,user_310,바리스타,2023-10-18,22810
st_1496,user_310,자료입력,2023-10-23,11155
st_1497,user_310,배달,2023-11-20,22541
st_1498,user_310,카페,2023-11-22,10246
st_1499,user_311,바리스타,2023-05-06,13483
st_1500,user_311,학원,2023-08-05,9942
st_1501,user_311,바리스타,2023-10-21,17486
st_1502,user_311,행정,2023-11-01,18549
st_1503,user_312,자료입력,2023-04-22,14084
st_1504,user_312,편의점,2023-05-01,11253
st_1505,user_312,사무보조,2023-05-28,22856
st_1506,user_313,강사보조,2023-04-27,24139
st_1507,user_313,바리스타,2023-06-07,13132
st_1508,user_313,행정,2023-07-04,16232
st_1509,user_313,테스트,2023-10-28,24270
st_1510,user_314,판매,2023-08-25,11525
st_1511,user_314,바리스타,2023-09-03,14553
st_1512,user_314,IT,2023-09-20,14531
st_1513,user_315,물류,2023-04-02,12262
st_1514,user_315,행정,2023-05-21,15130
st_1515,user_315,편의점,2023-07-11,22504
st_1516,user_315,자료입력,2023-08-24,22264
st_1517,user_315,IT,2023-11-08,15655
st_1518,user_315,사무보조,2023-10-31,15510
st_1519,user_315,베이커리,2023-11-01,14687
st_1520,user_316,물류,2023-03-06,20369
st_1521,user_316,사무보조,2023-07-12,10149
st_1522,user_316,IT,2023-08-21,20176
st_1523,user_316,재고관리,2023-10-15,9413
st_1524,user_316,IT,2023-10-23,19974
st_1525,user_317,테스트,2022-12-28,23402
st_1526,user_317,바리스타,2023-03-17,24146
st_1527,user_317,학원,2023-05-30,14295
st_1528,user_317,IT,2023-08-20,17879
st_1529,user_317,식당,2023-09-27,20297
st_1530,user_317,자료입력,2023-10-09,10357
st_1531,user_318,테스트,2023-01-23,23585
st_1532,user_318,물류,2023-02-08,11878
st_1533,user_319,바리스타,2023-09-15,23688
st_1534,user_319,IT,2023-09-26,24158
st_1535,user_319,학원,2023-11-01,21486
st_1536,user_319,개발보조,2023-11-08,19235
st_1537,user_319,재고관리,2023-11-08,22228
st_1538,user_320,서빙,2023-05-22,23915
st_1539,user_320,재고관리,2023-05-23,11885
st_1540,user_320,바리스타,2023-07-02,12741
st_1541,user_320,재고관리,2023-09-25,17424
st_1542,user_320,자료입력,2023-09-27,19156
st_1543,user_320,개발보조,2023-10-23,14752
st_1544,user_320,자료입력,2023-10-31,17162
st_1545,user_320,식당,2023-11-08,16010
st_1546,user_321,베이커리,2022-11-20,21207
st_1547,user_321,바리스타,2022-12-22,16449
st_1548,user_321,판매,2023-02-28,22577
st_1549,user_322,IT,2023-03-06,20101
st_1550,user_322,개발보조,2023-05-08,19631
st_1551,user_322,문서작성,2023-07-08,19763
st_1552,user_322,행정,2023-08-17,18365
st_1553,user_322,편의점,2023-09-30,11354
st_1554,user_322,테스트,2023-10-21,23912
st_1555,user_322,편의점,2023-10-27,16964
st_1556,user_322,주방보조,2023-11-01,16128
st_1557,user_322,개발보조,2023-11-07,21721
st_1558,user_323,재고관리,2023-09-28,17022
st_1559,user_323,주방보조,2023-10-23,10736
st_1560,user_323,물류,2023-10-24,11162
st_1561,user_323,카페,2023-10-16,24634
st_1562,user_323,테스트,2023-10-17,23843
st_1563,user_324,편의점,2023-02-02,18822
st_1564,user_324,자료입력,2023-11-23,21035
st_1565,user_324,사무보조,2023-11-21,9248
st_1566,user_325,주방보조,2023-09-06,19419
st_1567,user_325,판매,2023-10-22,23976
st_1568,user_325,판매,2023-10-15,22397
st_1569,user_325,문서작성,2023-10-23,15247
st_1570,user_326,개발보조,2023-10-01,19010
st_1571,user_326,베이커리,2023-10-21,21254
st_1572,user_326,식당,2023-10-16,18831
st_1573,user_326,베이커리,2023-10-24,23386
st_1574,user_327,카페,2023-01-17,11456
st_1575,user_327,자료입력,2023-03-04,17463
st_1576,user_327,재고관리,2023-04-21,9978
st_1577,user_327,바리스타,2023-07-13,23082
st_1578,user_327,IT,2023-07-14,15159
st_1579,user_327,개발보조,2023-08-11,18505
st_1580,user_327,행정,2023-10-23,13689
st_1581,user_328,문서작성,2023-05-11,10589
st_1582,user_328,재고관리,2023-08-20,15417
st_1583,user_328,테스트,2023-10-20,16451
st_1584,user_328,재고관리,2023-10-07,11579
st_1585,user_328,편의점,2023-09-29,22686
st_1586,user_328,주방보조,2023-11-09,23548
st_1587,user_328,자료입력,2023-11-01,14623
st_1588,user_328,학원,2023-11-01,10241
st_1589,user_329,행정,2023-10-06,21802
st_1590,user_329,식당,2023-10-12,18822
st_1591,user_329,카페,2023-10-09,24334
st_1592,user_329,IT,2023-10-12,14228
st_1593,user_329,편의점,2023-10-22,23086
st_1594,user_329,카페,2023-10-23,15111
st_1595,user_329,베이커리,2023-10-12,18768
st_1596,user_329,자료입력,2023-10-22,22237
st_1597,user_329,카페,2023-11-03,10158
st_1598,user_329,학원,2023-11-03,23851
st_1599,user_330,강사보조,2023-03-02,19090
st_1600,user_330,테스트,2023-03-14,17371
st_1601,user_331,판매,2023-07-03,22725
st_1602,user_331,바리스타,2023-10-19,12424
st_1603,user_331,행정,2023-10-20,18585
st_1604,user_331,강사보조,2023-10-12,13469
st_1605,user_331,베이커리,2023-10-12,22076
st_1606,user_332,판매,2023-10-20,13670
st_1607,user_332,자료입력,2023-11-07,20788
st_1608,user_332,개발보조,2023-11-18,21911
st_1609,user_333,자료입력,2023-01-27,14991
st_1610,user_333,배달,2023-02-08,22830
st_1611,user_333,테스트,2023-03-04,11375
st_1612,user_333,서빙,2023-04-06,22171
st_1613,user_333,판매,2023-11-19,22540
st_1614,user_333,사무보조,2023-10-28,10149
st_1615,user_334,개발보조,2023-07-31,15610
st_1616,user_334,카페,2023-08-18,9778
st_1617,user_334,재고관리,2023-09-06,22394
st_1618,user_334,학원,2023-09-17,10714
st_1619,user_334,자료입력,2023-10-17,14674
st_1620,user_334,IT,2023-10-23,15937
st_1621,user_334,바리스타,2023-11-22,12731
st_1622,user_334,식당,2023-11-18,22336
st_1623,user_334,학원,2023-10-29,10038
st_1624,user_335,물류,2023-08-10,17854
st_1625,user_335,베이커리,2023-10-07,19027
st_1626,user_335,바리스타,2023-10-13,17978
st_1627,user_335,식당,2023-09-29,17044
st_1628,user_336,바리스타,2023-01-27,17011
st_1629,user_336,카페,2023-03-27,13579
st_1630,user_336,강사보조,2023-05-21,18209
st_1631,user_336,주방보조,2023-07-14,16316
st_1632,user_336,IT,2023-10-10,14999
st_1633,user_336,문서작성,2023-10-06,12560
st_1634,user_337,바리스타,2023-10-11,16924
st_1635,user_337,문서작성,2023-10-19,19291
st_1636,user_337,자료입력,2023-10-23,13806
st_1637,user_337,바리스타,2023-09-29,14521
st_1638,user_337,자료입력,2023-10-11,16289
st_1639,user_337,물류,2023-10-14,11983
st_1640,user_337,주방보조,2023-10-21,20608
st_1641,user_337,문서작성,2023-09-26,19174
st_1642,user_338,판매,2023-09-05,13349
st_1643,user_338,물류,2023-10-13,10812
st_1644,user_338,강사보조,2023-10-07,22778
st_1645,user_338,물류,2023-10-17,12606
st_1646,user_338,배달,2023-10-20,14299
st_1647,user_338,개발보조,2023-10-19,22464
st_1648,user_338,식당,2023-10-05,9982
st_1649,user_339,개발보조,2023-07-21,10665
st_1650,user_339,물류,2023-08-14,9766
st_1651,user_339,사무보조,2023-08-30,21766
st_1652,user_339,행정,2023-09-21,16502
st_1653,user_339,행정,2023-10-20,20770
st_1654,user_339,물류,2023-10-24,12278
st_1655,user_340,학원,2023-05-22,19252
st_1656,user_340,편의점,2023-08-08,18606
st_1657,user_340,문서작성,2023-10-02,19729
st_1658,user_340,문서작성,2023-09-27,16898
st_1659,user_341,물류,2023-04-23,23171
st_1660,user_341,판매,2023-08-06,13518
st_1661,user_341,베이커리,2023-09-29,23515
st_1662,user_342,판매,2023-10-18,16358
st_1663,user_342,문서작성,2023-10-13,15455
st_1664,user_342,주방보조,2023-10-23,14094
st_1665,user_342,식당,2023-10-06,15846
st_1666,user_343,카페,2023-02-15,19037
st_1667,user_343,행정,2023-05-24,22782
st_1668,user_343,베이커리,2023-08-06,13563
st_1669,user_344,문서작성,2023-05-07,10638
st_1670,user_344,IT,2023-05-21,13839
st_1671,user_344,주방보조,2023-06-04,19494
st_1672,user_344,행정,2023-06-05,23743
st_1673,user_344,학원,2023-06-28,21514
st_1674,user_344,바리스타,2023-07-20,19283
st_1675,user_344,물류,2023-08-22,9677
st_1676,user_345,개발보조,2023-02-08,10926
st_1677,user_345,테스트,2023-03-10,11075
st_1678,user_345,주방보조,2023-03-11,11872
st_1679,user_345,학원,2023-04-06,22782
st_1680,user_345,학원,2023-05-02,21686
st_1681,user_345,테스트,2023-11-05,13876
st_1682,user_345,학원,2023-11-04,21247
st_1683,user_345,행정,2023-11-07,15010
st_1684,user_346,물류,2023-05-20,13751
st_1685,user_347,물류,2023-05-04,14402
st_1686,user_347,문서작성,2023-10-30,21537
st_1687,user_347,식당,2023-11-23,9846
st_1688,user_347,물류,2023-10-29,10489
st_1689,user_348,개발보조,2023-06-04,18481
st_1690,user_348,학원,2023-06-23,14137
st_1691,user_348,테스트,2023-07-16,20752
st_1692,user_348,문서작성,2023-07-30,22346
st_1693,user_348,배달,2023-08-12,11627
st_1694,user_348,문서작성,2023-08-24,10749
st_1695,user_348,편의점,2023-09-28,22640
st_1696,user_348,식당,2023-10-20,22097
st_1697,user_348,식당,2023-10-10,14759
st_1698,user_349,바리스타,2023-05-11,23871
st_1699,user_349,식당,2023-08-03,10195
st_1700,user_349,베이커리,2023-10-07,14291
st_1701,user_349,카페,2023-10-06,20661
st_1702,user_350,자료입력,2023-10-08,9364
st_1703,user_350,자료입력,2023-10-18,22735
st_1704,user_350,재고관리,2023-10-11,22883
st_1705,user_350,자료입력,2023-10-11,20767
st_1706,user_351,바리스타,2023-06-04,22365
st_1707,user_351,판매,2023-06-14,11339
st_1708,user_351,식당,2023-07-08,11615
st_1709,user_351,개발보조,2023-07-21,14798
st_1710,user_351,테스트,2023-11-09,8874
st_1711,user_351,강사보조,2023-11-17,13578
st_1712,user_351,행정,2023-11-02,20750
st_1713,user_352,자료입력,2023-06-17,21088
st_1714,user_352,바리스타,2023-11-20,16755
st_1715,user_352,행정,2023-11-04,10221
st_1716,user_352,사무보조,2023-10-28,20641
st_1717,user_353,강사보조,2023-03-26,15431
st_1718,user_353,식당,2023-04-17,9951
st_1719,user_353,베이커리,2023-05-13,22827
st_1720,user_353,행정,2023-06-20,13315
st_1721,user_353,IT,2023-07-23,18249
st_1722,user_353,카페,2023-08-13,10201
st_1723,user_354,테스트,2023-02-17,19685
st_1724,user_354,학원,2023-03-04,14615
st_1725,user_354,학원,2023-03-05,21946
st_1726,user_354,주방보조,2023-03-16,20698
st_1727,user_355,재고관리,2023-10-16,17346
st_1728,user_355,재고관리,2023-10-22,20313
st_1729,user_355,문서작성,2023-09-26,13910
st_1730,user_355,개발보조,2023-10-05,22140
st_1731,user_355,행정,2023-09-30,10387
st_1732,user_355,바리스타,2023-10-14,13237
st_1733,user_355,주방보조,2023-10-01,17341
st_1734,user_356,학원,2023-04-16,19304
st_1735,user_356,바리스타,2023-06-18,14951
st_1736,user_356,판매,2023-08-03,11790
st_1737,user_356,서빙,2023-09-28,17711
st_1738,user_356,문서작성,2023-10-20,21531
st_1739,user_356,테스트,2023-11-07,20129
st_1740,user_356,사무보조,2023-10-29,13630
st_1741,user_357,개발보조,2023-04-10,24499
st_1742,user_357,문서작성,2023-07-16,19456
st_1743,user_357,식당,2023-10-09,14093
st_1744,user_357,자료입력,2023-10-17,8937
st_1745,user_357,편의점,2023-10-04,23412
st_1746,user_357,테스트,2023-10-07,11355
st_1747,user_358,개발보조,2023-05-21,21800
st_1748,user_358,판매,2023-11-23,13991
st_1749,user_358,개발보조,2023-11-05,22409
st_1750,user_358,개발보조,2023-10-30,18894
st_1751,user_359,사무보조,2023-01-03,12027
st_1752,user_359,행정,2023-01-17,9783
st_1753,user_359,자료입력,2023-04-02,18036
st_1754,user_359,자료입력,2023-06-27,20836
st_1755,user_359,베이커리,2023-08-07,9469
st_1756,user_359,베이커리,2023-09-28,12757
st_1757,user_360,문서작성,2023-10-11,19361
st_1758,user_360,편의점,2023-10-14,13423
st_1759,user_360,편의점,2023-10-22,22696
st_1760,user_360,배달,2023-10-05,11214
st_1761,user_360,문서작성,2023-10-20,21764
st_1762,user_360,베이커리,2023-10-22,21018
st_1763,user_360,물류,2023-10-08,23438
st_1764,user_360,자료입력,2023-10-20,8820
st_1765,user_360,행정,2023-11-21,14505
st_1766,user_360,식당,2023-11-07,18883
st_1767,user_360,카페,2023-11-05,14685
st_1768,user_361,주방보조,2023-05-10,10097
st_1769,user_361,판매,2023-06-06,11800
st_1770,user_361,편의점,2023-06-25,11334
st_1771,user_361,사무보조,2023-07-10,23154
st_1772,user_361,테스트,2023-07-20,14133
st_1773,user_361,편의점,2023-08-03,13788
st_1774,user_361,판매,2023-08-26,10728
st_1775,user_361,물류,2023-09-09,10780
st_1776,user_361,문서작성,2023-09-21,19132
st_1777,user_362,학원,2023-08-04,18592
st_1778,user_362,배달,2023-11-05,9853
st_1779,user_363,재고관리,2023-10-09,9976
st_1780,user_363,판매,2023-10-07,19223
st_1781,user_363,편의점,2023-10-12,23006
st_1782,user_363,서빙,2023-09-28,19113
st_1783,user_363,문서작성,2023-10-22,14332
st_1784,user_363,행정,2023-11-04,17185
st_1785,user_364,자료입력,2023-04-22,16853
st_1786,user_364,학원,2023-09-14,15827
st_1787,user_364,물류,2023-10-29,13401
st_1788,user_365,바리스타,2023-04-23,12772
st_1789,user_366,학원,2023-05-01,21622
st_1790,user_366,판매,2023-06-04,23245
st_1791,user_366,학원,2023-06-14,24808
st_1792,user_366,IT,2023-07-24,18258
st_1793,user_366,문서작성,2023-08-18,15998
st_1794,user_366,판매,2023-10-10,19824
st_1795,user_366,베이커리,2023-10-17,13566
st_1796,user_366,판매,2023-10-20,21038
st_1797,user_366,배달,2023-10-17,19287
st_1798,user_366,서빙,2023-11-18,21919
st_1799,user_366,편의점,2023-10-30,13503
st_1800,user_367,IT,2023-04-02,17838
st_1801,user_368,바리스타,2023-06-01,13237
st_1802,user_368,재고관리,2023-07-24,15937
st_1803,user_369,강사보조,2023-09-15,19719
st_1804,user_369,편의점,2023-10-19,12537
st_1805,user_369,카페,2023-10-22,18524
st_1806,user_369,서빙,2023-09-27,22274
st_1807,user_369,물류,2023-10-06,18686
st_1808,user_369,강사보조,2023-10-03,21241
st_1809,user_370,카페,2023-02-09,10635
st_1810,user_370,자료입력,2023-03-09,10166
st_1811,user_370,IT,2023-03-23,16816
st_1812,user_370,IT,2023-04-28,14516
st_1813,user_371,베이커리,2023-10-13,15580
st_1814,user_371,IT,2023-09-30,22076
st_1815,user_371,주방보조,2023-11-21,23417
st_1816,user_371,편의점,2023-11-22,18951
st_1817,user_372,강사보조,2023-06-20,20519
st_1818,user_372,편의점,2023-07-27,23934
st_1819,user_372,베이커리,2023-08-18,9296
st_1820,user_372,주방보조,2023-11-23,21022
st_1821,user_373,자료입력,2023-05-07,14460
st_1822,user_373,판매,2023-06-05,18864
st_1823,user_373,서빙,2023-07-01,17954
st_1824,user_374,자료입력,2023-07-06,20850
st_1825,user_374,행정,2023-07-30,9450
st_1826,user_374,자료입력,2023-09-19,17228
st_1827,user_374,사무보조,2023-10-10,20567
st_1828,user_374,물류,2023-10-08,20276
st_1829,user_374,주방보조,2023-10-21,12621
st_1830,user_375,행정,2023-03-05,24670
st_1831,user_375,주방보조,2023-03-24,24452
st_1832,user_375,편의점,2023-03-30,23273
st_1833,user_376,카페,2022-11-06,20027
st_1834,user_376,편의점,2022-12-02,17797
st_1835,user_376,배달,2022-12-19,23701
st_1836,user_377,편의점,2023-10-07,22475
st_1837,user_377,판매,2023-10-05,11705
st_1838,user_377,편의점,2023-10-08,23207
st_1839,user_377,강사보조,2023-09-27,19205
st_1840,user_378,문서작성,2023-01-25,14471
st_1841,user_378,사무보조,2023-01-26,13481
st_1842,user_378,사무보조,2023-02-04,20226
st_1843,user_378,자료입력,2023-04-18,17239
st_1844,user_378,식당,2023-05-30,13956
st_1845,user_378,편의점,2023-08-20,23543
st_1846,user_378,카페,2023-11-06,24725
st_1847,user_379,서빙,2023-10-01,23253
st_1848,user_379,편의점,2023-10-03,21072
st_1849,user_379,카페,2023-10-08,24121
st_1850,user_380,문서작성,2023-04-18,16106
st_1851,user_380,IT,2023-07-03,18385
st_1852,user_380,강사보조,2023-07-30,22926
st_1853,user_380,베이커리,2023-09-26,9006
st_1854,user_380,자료입력,2023-10-22,16152
st_1855,user_381,문서작성,2023-03-24,21564
st_1856,user_381,서빙,2023-08-13,21223
st_1857,user_381,행정,2023-10-09,14727
st_1858,user_381,강사보조,2023-10-28,21887
st_1859,user_382,카페,2022-11-23,10141
st_1860,user_382,자료입력,2023-01-07,13376
st_1861,user_382,카페,2023-02-10,11555
st_1862,user_382,행정,2023-02-17,16868
st_1863,user_382,자료입력,2023-02-23,8976
st_1864,user_382,테스트,2023-11-22,10822
st_1865,user_382,문서작성,2023-11-04,15333
st_1866,user_382,주방보조,2023-10-30,19650
st_1867,user_383,물류,2023-09-30,20586
st_1868,user_383,IT,2023-10-25,20080
st_1869,user_383,학원,2023-10-03,20056
st_1870,user_383,바리스타,2023-10-13,13317
st_1871,user_383,주방보조,2023-10-09,11802
