st_id,user_id,category_id,settled_at,final_hourly_rate
st_1097,user_232,개발보조,2023-08-18,22870
st_1098,user_232,강사보조,2023-11-09,10105
st_1099,user_232,재고관리,2023-10-30,15256
st_1100,user_233,식당,2023-04-13,12861
st_1101,user_233,학원,2023-05-13,13234
st_1102,user_233,배달,2023-06-14,16843
st_1103,user_233,주방보조,2023-07-03,17347
st_1104,user_233,서빙,2023-08-16,20762
st_1105,user_234,강사보조,2023-07-16,17105
st_1106,user_234,바리스타,2023-09-27,21489
st_1107,user_234,배달,2023-10-07,14752
st_1108,user_234,서빙,2023-10-06,11201
st_1109,user_234,편의점,2023-10-19,10547
st_1110,user_234,주방보조,2023-10-10,13758
st_1111,user_235,테스트,2023-10-13,19736
st_1112,user_235,행정,2023-10-06,18032
st_1113,user_235,학원,2023-10-08,15218
st_1114,user_235,판매,2023-10-07,13888
st_1115,user_235,물류,2023-09-27,10206
st_1116,user_235,개발보조,2023-10-09,11424
st_1117,user_236,자료입력,2023-09-29,24123
st_1118,user_236,배달,2023-10-20,16396
st_1119,user_236,행정,2023-10-25,9988
st_1120,user_236,문서작성,2023-09-27,21088
st_1121,user_236,자료입력,2023-10-20,19230
st_1122,user_236,학원,2023-10-23,17324
st_1123,user_236,재고관리,2023-10-08,11851
st_1124,user_236,서빙,2023-11-20,19241
st_1125,user_236,베이커리,2023-11-04,17349
st_1126,user_236,학원,2023-10-28,21990
st_1127,user_237,물류,2023-08-28,14612
st_1128,user_237,재고관리,2023-09-28,20598
st_1129,user_237,자료입력,2023-10-14,16029
st_1130,user_237,재고관리,2023-10-13,17441
st_1131,user_237,IT,2023-10-25,15106
st_1132,user_237,서빙,2023-09-28,8922
st_1133,user_238,재고관리,2023-10-04,23348
st_1134,user_238,재고관리,2023-10-28,10264
st_1135,user_238,주방보조,2023-11-17,9516
st_1136,user_239,개발보조,2023-08-23,20105
st_1137,user_239,물류,2023-08-24,23737
st_1138,user_239,행정,2023-09-01,20005
st_1139,user_239,자료입력,2023-09-05,19136
st_1140,user_239,서빙,2023-09-13,23918
st_1141,user_239,개발보조,2023-10-04,15240
st_1142,user_239,서빙,2023-10-14,12028
st_1143,user_240,판매,2023-07-27,18251
st_1144,user_240,학원,2023-08-09,17889
st_1145,user_240,베이커리,2023-08-25,10164
st_1146,user_240,판매,2023-09-13,15665
st_1147,user_240,강사보조,2023-10-27,22936
st_1148,user_241,강사보조,2023-10-14,13428
st_1149,user_241,자료입력,2023-09-30,13345
st_1150,user_241,베이커리,2023-10-23,11598
st_1151,user_241,사무보조,2023-10-09,22724
st_1152,user_242,개발보조,2023-07-06,20035
st_1153,user_242,카페,2023-08-30,15780
st_1154,user_242,학원,2023-10-06,17088
st_1155,user_242,편의점,2023-10-15,21101
st_1156,user_242,바리스타,2023-10-12,13402
st_1157,user_243,학원,2023-06-15,14922
st_1158,user_243,학원,2023-08-14,20800
st_1159,user_243,재고관리,2023-09-30,9721
st_1160,user_243,물류,2023-10-06,22480
st_1161,user_243,배달,2023-10-01,14307
st_1162,user_243,주방보조,2023-10-20,18852
st_1163,user_244,식당,2023-05-22,15947
st_1164,user_244,바리스타,2023-06-21,13475
st_1165,user_244,자료입력,2023-07-09,16491
st_1166,user_245,IT,2023-09-18,12200
st_1167,user_245,재고관리,2023-10-15,11894
st_1168,user_245,IT,2023-10-20,18329
st_1169,user_245,학원,2023-10-25,9578
st_1170,user_245,개발보조,2023-10-14,10809
st_1171,user_245,IT,2023-09-27,14313
st_1172,user_245,물류,2023-11-18,24115
st_1173,user_246,재고관리,2023-07-27,9855
st_1174,user_247,행정,2022-12-20,12433
st_1175,user_247,행정,2023-01-04,19414
st_1176,user_247,IT,2023-01-17,11108
st_1177,user_247,물류,2023-02-20,14983
st_1178,user_247,식당,2023-02-28,14249
st_1179,user_247,학원,2023-03-21,14886
st_1180,user_247,베이커리,2023-04-06,20148
st_1181,user_248,재고관리,2022-12-15,9881
st_1182,user_248,판매,2023-02-21,14986
st_1183,user_248,카페,2023-05-07,12021
st_1184,user_248,베이커리,2023-08-10,10280
st_1185,user_248,개발보조,2023-11-09,16852
st_1186,user_249,문서작성,2023-07-20,12785
st_1187,user_249,IT,2023-08-28,16975
st_1188,user_249,편의점,2023-09-12,23456
st_1189,user_249,카페,2023-10-10,21017
st_1190,user_249,바리스타,2023-10-05,15216
st_1191,user_249,식당,2023-10-10,20835
st_1192,user_250,재고관리,2023-03-14,17239
st_1193,user_250,사무보조,2023-11-22,9441
st_1194,user_251,서빙,2023-07-30,18678
st_1195,user_251,강사보조,2023-08-22,22982
st_1196,user_251,개발보조,2023-11-09,24107
st_1197,user_251,강사보조,2023-11-21,17358
st_1198,user_252,재고관리,2023-09-06,10143
st_1199,user_252,재고관리,2023-09-28,12833
st_1200,user_252,식당,2023-10-20,17060
st_1201,user_252,행정,2023-10-10,9260
st_1202,user_252,베이커리,2023-10-22,13542
st_1203,user_252,IT,2023-10-24,21195
st_1204,user_253,판매,2023-10-03,13534
st_1205,user_253,재고관리,2023-10-22,24093
st_1206,user_253,IT,2023-10-03,24056
st_1207,user_253,배달,2023-09-27,15741
st_1208,user_253,식당,2023-09-28,11306
st_1209,user_253,베이커리,2023-10-04,18427
st_1210,user_254,테스트,2023-10-25,21916
st_1211,user_254,바리스타,2023-10-08,11860
st_1212,user_254,주방보조,2023-10-08,10788
st_1213,user_254,서빙,2023-10-19,22268
st_1214,user_254,자료입력,2023-10-04,19379
st_1215,user_254,테스트,2023-10-05,24519
st_1216,user_255,강사보조,2023-07-25,13676
st_1217,user_255,테스트,2023-09-08,16472
st_1218,user_255,편의점,2023-10-15,19921
st_1219,user_255,배달,2023-09-30,10098
st_1220,user_255,카페,2023-11-23,23958
st_1221,user_255,자료입력,2023-11-20,9537
st_1222,user_256,학원,2023-07-05,17155
st_1223,user_256,개발보조,2023-10-24,13171
st_1224,user_256,배달,2023-10-22,13033
st_1225,user_257,학원,2022-12-01,12690
st_1226,user_257,판매,2022-12-10,19816
st_1227,user_257,편의점,2023-01-26,23114
st_1228,user_257,물류,2023-10-28,14460
st_1229,user_257,베이커리,2023-11-19,13866
st_1230,user_257,재고관리,2023-11-22,16440
st_1231,user_258,배달,2023-07-09,18038
st_1232,user_258,테스트,2023-10-01,15006
st_1233,user_258,베이커리,2023-10-22,20936
st_1234,user_258,IT,2023-10-19,15360
st_1235,user_258,주방보조,2023-10-09,15875
st_1236,user_258,학원,2023-10-10,19204
st_1237,user_258,식당,2023-10-05,13535
st_1238,user_259,개발보조,2023-01-17,11586
st_1239,user_259,서빙,2023-01-23,19029
st_1240,user_260,강사보조,2023-10-15,15084
st_1241,user_260,학원,2023-10-04,15534
st_1242,user_260,베이커리,2023-10-09,11265
st_1243,user_260,식당,2023-10-21,10012
st_1244,user_260,물류,2023-11-17,13857
st_1245,user_260,배달,2023-10-30,17117
st_1246,user_260,서빙,2023-11-01,19217
st_1247,user_261,서빙,2023-03-25,13308
st_1248,user_261,학원,2023-05-09,12339
st_1249,user_261,개발보조,2023-05-26,18098
st_1250,user_261,베이커리,2023-08-21,14782
st_1251,user_261,주방보조,2023-09-28,23808
st_1252,user_261,개발보조,2023-09-28,19517
st_1253,user_261,행정,2023-10-05,13221
st_1254,user_261,강사보조,2023-11-06,9961
st_1255,user_262,베이커리,2023-06-02,11855
st_1256,user_262,주방보조,2023-07-14,15545
st_1257,user_262,강사보조,2023-08-30,14063
st_1258,user_262,자료입력,2023-09-28,20982
st_1259,user_262,사무보조,2023-10-20,19700
st_1260,user_262,강사보조,2023-10-19,13203
st_1261,user_262,카페,2023-10-25,18294
st_1262,user_262,자료입력,2023-10-20,23912
st_1263,user_262,바리스타,2023-11-20,11442
st_1264,user_262,카페,2023-11-09,10207
st_1265,user_262,사무보조,2023-11-22,12497
st_1266,user_263,강사보조,2023-07-22,14155
st_1267,user_263,주방보조,2023-08-11,13832
st_1268,user_264,편의점,2023-09-01,24454
st_1269,user_264,재고관리,2023-10-05,14183
st_1270,user_264,배달,2023-10-06,16712
st_1271,user_264,주방보조,2023-10-16,19288
st_1272,user_264,베이커리,2023-10-14,11333
st_1273,user_264,테스트,2023-10-13,13182
st_1274,user_264,식당,2023-10-21,23506
st_1275,user_264,편의점,2023-09-26,23413
st_1276,user_265,서빙,2023-04-02,18484
st_1277,user_265,테스트,2023-06-25,22493
st_1278,user_265,개발보조,2023-10-06,20126
st_1279,user_265,주방보조,2023-10-15,10551
st_1280,user_265,판매,2023-10-25,18215
st_1281,user_265,판매,2023-10-07,13570
st_1282,user_266,배달,2023-01-29,17439
st_1283,user_266,테스트,2023-02-11,23654
st_1284,user_266,서빙,2023-02-28,20365
st_1285,user_266,물류,2023-03-15,12429
st_1286,user_266,IT,2023-04-06,10000
st_1287,user_266,문서작성,2023-04-29,12402
st_1288,user_266,강사보조,2023-05-15,10131
st_1289,user_266,베이커리,2023-11-17,22334
st_1290,user_266,재고관리,2023-11-07,9623
st_1291,user_266,편의점,2023-11-18,10730
st_1292,user_267,편의점,2023-04-08,12399
st_1293,user_267,행정,2023-05-19,10613
st_1294,user_267,테스트,2023-07-27,18379
st_1295,user_267,개발보조,2023-09-07,16146
st_1296,user_267,서빙,2023-10-30,16105
st_1297,user_267,식당,2023-11-23,10932
st_1298,user_268,식당,2023-01-20,12952
st_1299,user_268,서빙,2023-02-08,21485
st_1300,user_268,주방보조,2023-02-24,10340
st_1301,user_268,카페,2023-03-11,18547
st_1302,user_268,학원,2023-03-22,13844
st_1303,user_268,강사보조,2023-04-23,10540
st_1304,user_268,물류,2023-05-13,15686
st_1305,user_269,재고관리,2023-03-07,24081
st_1306,user_269,문서작성,2023-04-06,12021
st_1307,user_270,서빙,2023-01-23,19253
st_1308,user_270,IT,2023-03-19,11240
st_1309,user_270,행정,2023-05-13,8935
st_1310,user_270,물류,2023-06-09,13102
st_1311,user_270,개발보조,2023-07-14,21976
st_1312,user_271,학원,2023-10-19,9681
st_1313,user_271,서빙,2023-10-05,12892
st_1314,user_271,IT,2023-10-25,17741
st_1315,user_271,자료입력,2023-10-19,15038
st_1316,user_272,카페,2023-08-01,16908
st_1317,user_272,배달,2023-10-06,13634
st_1318,user_272,베이커리,2023-10-19,12138
st_1319,user_272,자료입력,2023-10-05,22005
st_1320,user_272,서빙,2023-10-16,13523
st_1321,user_272,문서작성,2023-10-06,12235
st_1322,user_272,주방보조,2023-10-12,19115
st_1323,user_273,물류,2023-07-11,10463
st_1324,user_273,판매,2023-10-09,13841
st_1325,user_273,카페,2023-10-04,13362
st_1326,user_273,사무보조,2023-10-11,18051
st_1327,user_273,행정,2023-10-06,20872
st_1328,user_273,재고관리,2023-10-20,9814
st_1329,user_274,물류,2023-05-06,15094
st_1330,user_275,편의점,2023-10-09,23852
st_1331,user_275,식당,2023-10-25,15883
st_1332,user_275,식당,2023-10-05,22949
st_1333,user_275,서빙,2023-10-23,14392
st_1334,user_275,개발보조,2023-10-03,15124
st_1335,user_275,카페,2023-10-16,14251
st_1336,user_275,바리스타,2023-10-04,11386
st_1337,user_276,판매,2023-09-22,18840
st_1338,user_276,재고관리,2023-10-25,23466
st_1339,user_276,행정,2023-10-20,14653
st_1340,user_276,바리스타,2023-09-29,14188
st_1341,user_276,카페,2023-09-27,21812
st_1342,user_276,바리스타,2023-10-17,13748
st_1343,user_276,바리스타,2023-11-08,16415
st_1344,user_277,문서작성,2023-08-23,9665
st_1345,user_277,개발보조,2023-09-29,17958
st_1346,user_277,베이커리,2023-10-14,11486
st_1347,user_277,판매,2023-10-22,20077
st_1348,user_277,IT,2023-10-12,22711
st_1349,user_277,학원,2023-10-02,11107
st_1350,user_277,재고관리,2023-10-03,19701
st_1351,user_278,주방보조,2023-10-03,13836
st_1352,user_278,편의점,2023-10-22,21882
st_1353,user_278,바리스타,2023-09-27,19653
st_1354,user_278,주방보조,2023-10-18,14031
st_1355,user_278,서빙,2023-10-08,12019
st_1356,user_278,재고관리,2023-10-12,17659
st_1357,user_278,문서작성,2023-11-07,10586
st_1358,user_278,물류,2023-11-19,15574
st_1359,user_279,카페,2023-10-08,22998
st_1360,user_279,학원,2023-10-24,12633
st_1361,user_279,학원,2023-10-21,18495
st_1362,user_279,사무보조,2023-10-15,24518
st_1363,user_279,학원,2023-10-07,10913
st_1364,user_279,바리스타,2023-10-10,23567
st_1365,user_280,IT,2023-03-07,14448
st_1366,user_280,학원,2023-07-01,13431
st_1367,user_280,재고관리,2023-09-05,15511
st_1368,user_280,사무보조,2023-10-22,18944
st_1369,user_280,IT,2023-10-01,15449
st_1370,user_280,식당,2023-10-05,11430
st_1371,user_281,강사보조,2023-09-27,16906
st_1372,user_281,물류,2023-10-24,20187
st_1373,user_281,판매,2023-10-16,19823
st_1374,user_281,강사보조,2023-10-02,9623
st_1375,user_281,재고관리,2023-10-07,24247
st_1376,user_281,IT,2023-10-07,16632
st_1377,user_281,판매,2023-10-27,17709
st_1378,user_281,식당,2023-11-08,20882
st_1379,user_281,학원,2023-11-01,18694
st_1380,user_282,학원,2023-10-09,23000
st_1381,user_282,식당,2023-10-05,11953
st_1382,user_282,물류,2023-10-13,12365
st_1383,user_282,주방보조,2023-10-14,15271
st_1384,user_282,서빙,2023-10-13,19672
st_1385,user_282,학원,2023-10-19,22935
st_1386,user_282,재고관리,2023-10-11,15651
st_1387,user_282,식당,2023-11-22,21277
st_1388,user_282,개발보조,2023-11-05,23879
st_1389,user_282,행정,2023-10-29,20476
st_1390,user_283,자료입력,2023-01-17,11298
st_1391,user_283,IT,2023-03-31,24077
st_1392,user_283,주방보조,2023-06-04,13751
st_1393,user_283,바리스타,2023-08-18,20037
st_1394,user_283,개발보조,2023-10-01,20584
st_1395,user_283,자료입력,2023-09-29,24104
st_1396,user_284,학원,2023-10-14,10837
st_1397,user_285,물류,2023-09-03,11263
st_1398,user_286,편의점,2023-02-25,14756
st_1399,user_286,학원,2023-05-28,22223
st_1400,user_286,학원,2023-08-08,24611
st_1401,user_286,식당,2023-10-09,10683
st_1402,user_286,개발보조,2023-09-28,12092
st_1403,user_286,주방보조,2023-10-13,16399
st_1404,user_287,행정,2023-07-24,21679
st_1405,user_287,개발보조,2023-08-08,23086
st_1406,user_287,주방보조,2023-10-31,18928
st_1407,user_288,사무보조,2023-03-05,22752
st_1408,user_288,행정,2023-07-24,17678
st_1409,user_288,문서작성,2023-07-25,9857
st_1410,user_288,물류,2023-08-24,21045
st_1411,user_288,서빙,2023-10-18,23228
st_1412,user_289,개발보조,2023-08-18,11270
st_1413,user_289,주방보조,2023-10-09,13546
st_1414,user_289,테스트,2023-10-21,16084
st_1415,user_289,개발보조,2023-10-25,20912
st_1416,user_289,재고관리,2023-10-02,15155
st_1417,user_289,IT,2023-10-06,20020
st_1418,user_290,강사보조,2023-08-24,23105
st_1419,user_290,카페,2023-10-14,21306
st_1420,user_290,주방보조,2023-11-03,16635
st_1421,user_290,행정,2023-11-09,19821
st_1422,user_290,편의점,2023-11-23,12428
st_1423,user_291,베이커리,2023-05-31,10885
st_1424,user_291,학원,2023-07-14,12814
st_1425,user_291,편의점,2023-10-02,19373
st_1426,user_291,식당,2023-10-04,21737
st_1427,user_291,재고관리,2023-09-29,15191
st_1428,user_291,식당,2023-10-04,20461
st_1429,user_291,개발보조,2023-11-09,9697
st_1430,user_291,자료입력,2023-11-09,14602
st_1431,user_292,주방보조,2023-10-18,13925
st_1432,user_292,카페,2023-10-18,15234
st_1433,user_292,행정,2023-10-03,21133
st_1434,user_292,바리스타,2023-10-12,17840
st_1435,user_292,식당,2023-09-28,12989
st_1436,user_292,문서작성,2023-10-08,10673
st_1437,user_292,주방보조,2023-10-16,19102
st_1438,user_293,주방보조,2023-01-10,9529
st_1439,user_293,행정,2023-01-31,21271
st_1440,user_293,바리스타,2023-02-27,11569
st_1441,user_293,테스트,2023-03-13,20114
st_1442,user_293,베이커리,2023-04-17,12275
st_1443,user_293,자료입력,2023-11-17,18822
st_1444,user_293,자료입력,2023-10-30,17761
st_1445,user_294,배달,2023-03-31,9953
st_1446,user_294,사무보조,2023-05-24,15908
st_1447,user_294,카페,2023-08-01,13388
st_1448,user_294,바리스타,2023-08-20,11151
st_1449,user_295,재고관리,2023-05-23,14532
st_1450,user_295,재고관리,2023-05-24,13989
st_1451,user_295,물류,2023-06-15,22265
st_1452,user_295,재고관리,2023-07-01,10022
st_1453,user_295,서빙,2023-07-02,18658
st_1454,user_295,바리스타,2023-07-05,9490
st_1455,user_295,강사보조,2023-11-18,23220
st_1456,user_296,바리스타,2023-02-22,18176
st_1457,user_296,사무보조,2023-03-06,14650
st_1458,user_296,식당,2023-04-08,18216
st_1459,user_296,물류,2023-04-27,19702
st_1460,user_297,주방보조,2022-12-01,9874
st_1461,user_297,바리스타,2022-12-08,11694
st_1462,user_297,바리스타,2022-12-25,19696
st_1463,user_297,강사보조,2023-01-06,16603
st_1464,user_297,주방보조,2023-01-15,13756
st_1465,user_297,자료입력,2023-01-17,20505
st_1466,user_297,학원,2023-10-31,9842
st_1467,user_297,편의점,2023-10-28,23510
st_1468,user_298,강사보조,2023-02-18,21058
st_1469,user_298,서빙,2023-05-02,17744
st_1470,user_298,물류,2023-07-20,17219
st_1471,user_299,사무보조,2023-02-27,15605
st_1472,user_299,판매,2023-03-31,11728
st_1473,user_299,개발보조,2023-04-22,21853
st_1474,user_299,편의점,2023-11-05,14949
st_1475,user_300,식당,2023-02-13,9651
st_1476,user_300,물류,2023-06-02,24279
st_1477,user_300,사무보조,2023-09-05,17091
st_1478,user_300,물류,2023-09-22,12583
st_1479,user_300,바리스타,2023-10-20,20482
st_1480,user_300,카페,2023-10-07,11665
st_1481,user_300,서빙,2023-11-05,12640
st_1482,user_300,편의점,2023-11-23,9856
st_1483,user_300,바리스타,2023-11-22,14814
st_1484,user_301,바리스타,2023-05-30,23082
st_1485,user_301,식당,2023-07-05,12322
st_1486,user_301,판매,2023-07-06,14659
st_1487,user_301,서빙,2023-07-29,10757
st_1488,user_301,바리스타,2023-09-08,11991
st_1489,user_301,테스트,2023-10-07,23836
st_1490,user_301,물류,2023-10-22,12061
st_1491,user_301,행정,2023-09-27,21535
st_1492,user_302,주방보조,2023-07-06,18787
st_1493,user_302,편의점,2023-09-22,12664
st_1494,user_302,행정,2023-10-05,19257
st_1495,user_302,개발보조,2023-10-13,16868
st_1496,user_302,카페,2023-10-14,24538
st_1497,user_302,주방보조,2023-10-05,13332
st_1498,user_303,베이커리,2023-04-22,22073
st_1499,user_304,물류,2023-05-09,10107
st_1500,user_304,개발보조,2023-10-02,22044
st_1501,user_304,카페,2023-10-09,18278
st_1502,user_305,개발보조,2023-10-11,23925
st_1503,user_305,카페,2023-10-23,21157
st_1504,user_305,바리스타,2023-10-07,20547
st_1505,user_305,테스트,2023-10-08,20296
st_1506,user_306,바리스타,2023-07-05,21433
st_1507,user_306,서빙,2023-08-06,9825
st_1508,user_306,강사보조,2023-09-02,13200
st_1509,user_306,테스트,2023-10-10,23693
st_1510,user_306,재고관리,2023-10-18,9678
st_1511,user_306,문서작성,2023-10-17,12977
st_1512,user_306,개발보조,2023-10-27,11264
st_1513,user_306,카페,2023-11-03,17205
st_1514,user_306,행정,2023-11-04,20375
st_1515,user_307,재고관리,2023-06-07,19727
st_1516,user_307,카페,2023-07-01,17507
st_1517,user_307,주방보조,2023-08-12,24503
st_1518,user_307,편의점,2023-08-26,16985
st_1519,user_307,자료입력,2023-09-15,19535
st_1520,user_307,문서작성,2023-09-29,18383
st_1521,user_307,IT,2023-11-18,17619
st_1522,user_307,문서작성,2023-11-09,10663
st_1523,user_308,행정,2023-06-29,17822
st_1524,user_308,개발보조,2023-08-17,11422
st_1525,user_308,베이커리,2023-10-23,12138
st_1526,user_308,바리스타,2023-10-01,9517
st_1527,user_308,편의점,2023-10-11,12717
st_1528,user_308,테스트,2023-10-17,23675
st_1529,user_308,행정,2023-10-27,19669
st_1530,user_308,서빙,2023-11-23,21993
st_1531,user_308,서빙,2023-11-21,10817
st_1532,user_309,물류,2023-06-02,13190
st_1533,user_309,행정,2023-06-14,14470
st_1534,user_309,바리스타,2023-07-08,14638
st_1535,user_309,자료입력,2023-08-15,19503
st_1536,user_309,바리스타,2023-08-24,11586
st_1537,user_310,서빙,2023-07-09,12092
st_1538,user_310,편의점,2023-09-29,23301
st_1539,user_310,IT,2023-10-09,19972
st_1540,user_310,식당,2023-10-03,12932
st_1541,user_310,학원,2023-10-10,14756
st_1542,user_310,서빙,2023-10-29,18093
st_1543,user_310,식당,2023-11-04,14904
st_1544,user_310,문서작성,2023-11-07,12655
st_1545,user_311,바리스타,2023-06-22,21138
st_1546,user_311,재고관리,2023-06-25,13152
st_1547,user_311,행정,2023-06-27,12748
st_1548,user_311,물류,2023-07-21,21013
st_1549,user_311,강사보조,2023-11-21,22512
st_1550,user_312,재고관리,2023-10-18,10903
st_1551,user_313,바리스타,2023-01-19,20145
st_1552,user_313,바리스타,2023-03-01,13976
st_1553,user_313,카페,2023-05-30,18716
st_1554,user_313,개발보조,2023-11-17,9908
st_1555,user_314,개발보조,2023-10-16,11331
st_1556,user_314,강사보조,2023-10-15,17344
st_1557,user_314,식당,2023-10-17,13091
st_1558,user_314,개발보조,2023-09-29,23926
st_1559,user_315,서빙,2023-10-22,9154
st_1560,user_315,자료입력,2023-11-01,24743
st_1561,user_316,식당,2023-01-26,18920
st_1562,user_316,테스트,2023-02-14,21875
st_1563,user_316,편의점,2023-04-03,22612
st_1564,user_316,행정,2023-06-06,22767
st_1565,user_316,바리스타,2023-06-18,22170
st_1566,user_317,물류,2023-07-07,12060
st_1567,user_317,문서작성,2023-07-16,13069
st_1568,user_317,사무보조,2023-08-13,14558
st_1569,user_317,편의점,2023-09-02,13843
st_1570,user_317,재고관리,2023-09-04,20901
st_1571,user_317,학원,2023-09-23,11228
st_1572,user_317,주방보조,2023-10-04,18905
st_1573,user_317,학원,2023-10-14,16128
st_1574,user_318,물류,2022-12-21,17784
st_1575,user_318,강사보조,2023-01-16,22893
st_1576,user_318,베이커리,2023-02-05,22508
st_1577,user_319,사무보조,2023-02-14,16794
st_1578,user_319,강사보조,2023-03-06,19252
st_1579,user_319,식당,2023-03-10,23691
st_1580,user_319,행정,2023-03-20,23046
st_1581,user_319,카페,2023-11-04,23396
st_1582,user_319,테스트,2023-11-09,13481
st_1583,user_320,개발보조,2023-10-19,15661
st_1584,user_320,사무보조,2023-11-19,17497
st_1585,user_320,바리스타,2023-11-04,22022
st_1586,user_320,바리스타,2023-11-21,16487
st_1587,user_321,카페,2023-09-09,17831
st_1588,user_321,사무보조,2023-09-28,18079
st_1589,user_321,자료입력,2023-10-14,16403
st_1590,user_321,개발보조,2023-10-14,9945
st_1591,user_321,식당,2023-10-23,11178
st_1592,user_322,학원,2023-07-29,23665
st_1593,user_322,문서작성,2023-09-30,10130
st_1594,user_322,바리스타,2023-09-26,14120
st_1595,user_322,행정,2023-10-25,12147
st_1596,user_322,IT,2023-10-17,20504
st_1597,user_322,자료입력,2023-10-31,22472
st_1598,user_322,서빙,2023-11-08,23824
st_1599,user_322,재고관리,2023-10-28,9678
st_1600,user_323,베이커리,2023-08-23,23497
st_1601,user_323,식당,2023-09-14,18378
st_1602,user_324,주방보조,2023-05-17,16731
st_1603,user_324,강사보조,2023-06-17,20559
st_1604,user_324,자료입력,2023-07-15,19404
st_1605,user_324,물류,2023-08-14,20401
st_1606,user_324,사무보조,2023-08-15,19120
st_1607,user_324,행정,2023-08-29,11668
st_1608,user_324,재고관리,2023-11-21,14709
st_1609,user_325,IT,2023-06-23,17906
st_1610,user_325,편의점,2023-07-10,19575
st_1611,user_325,개발보조,2023-08-10,10884
st_1612,user_325,개발보조,2023-09-02,11792
st_1613,user_325,서빙,2023-09-24,21498
st_1614,user_325,배달,2023-10-22,16178
st_1615,user_325,재고관리,2023-10-12,14986
st_1616,user_325,서빙,2023-10-19,15395
st_1617,user_326,테스트,2023-08-19,24654
st_1618,user_326,자료입력,2023-09-30,15854
st_1619,user_327,바리스타,2023-08-24,22656
st_1620,user_327,행정,2023-09-13,22160
st_1621,user_327,식당,2023-10-04,21458
st_1622,user_327,판매,2023-09-28,18461
st_1623,user_327,테스트,2023-10-03,20283
st_1624,user_327,자료입력,2023-10-06,22807
st_1625,user_327,베이커리,2023-10-03,10098
st_1626,user_327,판매,2023-10-04,12185
st_1627,user_327,학원,2023-10-23,10862
st_1628,user_328,개발보조,2023-09-19,16257
st_1629,user_328,재고관리,2023-09-26,15588
st_1630,user_328,베이커리,2023-10-23,24211
st_1631,user_328,테스트,2023-09-27,16310
st_1632,user_328,테스트,2023-10-07,13039
st_1633,user_328,식당,2023-11-02,10329
st_1634,user_329,식당,2023-01-14,11302
st_1635,user_329,바리스타,2023-05-14,11453
st_1636,user_329,문서작성,2023-07-10,20902
st_1637,user_329,카페,2023-11-18,23100
st_1638,user_330,서빙,2023-10-07,13883
st_1639,user_330,배달,2023-10-04,18593
st_1640,user_330,IT,2023-10-23,20563
st_1641,user_330,재고관리,2023-10-19,14394
st_1642,user_331,강사보조,2023-07-14,23455
st_1643,user_331,자료입력,2023-09-26,23597
st_1644,user_331,바리스타,2023-10-08,9398
st_1645,user_331,식당,2023-10-21,17071
st_1646,user_331,행정,2023-10-11,13487
st_1647,user_331,식당,2023-10-02,13432
st_1648,user_332,물류,2023-10-12,20623
st_1649,user_332,테스트,2023-10-10,16431
st_1650,user_332,재고관리,2023-10-15,14812
st_1651,user_332,주방보조,2023-10-16,13918
st_1652,user_332,주방보조,2023-11-05,19527
st_1653,user_333,카페,2023-07-21,10546
st_1654,user_333,IT,2023-08-26,17423
st_1655,user_333,서빙,2023-10-10,11461
st_1656,user_333,학원,2023-09-29,16007
st_1657,user_333,식당,2023-10-25,12842
st_1658,user_333,개발보조,2023-10-20,20371
st_1659,user_333,자료입력,2023-11-01,16182
st_1660,user_333,식당,2023-11-18,20187
st_1661,user_333,편의점,2023-11-05,22836
st_1662,user_334,재고관리,2023-10-13,20875
st_1663,user_334,강사보조,2023-10-08,22391
st_1664,user_334,편의점,2023-10-23,23176
st_1665,user_334,카페,2023-10-01,24785
st_1666,user_334,재고관리,2023-11-06,20267
st_1667,user_334,강사보조,2023-11-09,22936
st_1668,user_334,재고관리,2023-10-27,12055
st_1669,user_335,카페,2023-02-26,13450
st_1670,user_335,물류,2023-03-14,10274
st_1671,user_335,자료입력,2023-04-03,14590
st_1672,user_335,카페,2023-04-24,11111
st_1673,user_335,학원,2023-05-09,20052
st_1674,user_335,물류,2023-06-14,23682
st_1675,user_336,식당,2023-01-07,12502
st_1676,user_336,카페,2023-02-06,24606
st_1677,user_337,자료입력,2023-07-03,13896
st_1678,user_337,학원,2023-09-14,21774
st_1679,user_337,문서작성,2023-10-15,18543
st_1680,user_337,문서작성,2023-09-28,20217
st_1681,user_337,식당,2023-10-18,12948
st_1682,user_337,베이커리,2023-10-25,10087
st_1683,user_338,행정,2023-08-23,10393
st_1684,user_339,편의점,2023-09-23,16582
st_1685,user_339,카페,2023-10-06,12753
st_1686,user_339,자료입력,2023-10-07,21205
st_1687,user_339,학원,2023-09-30,17660
st_1688,user_339,사무보조,2023-10-01,23109
st_1689,user_339,바리스타,2023-10-03,9962
st_1690,user_340,식당,2023-02-25,12899
st_1691,user_340,편의점,2023-03-23,11474
st_1692,user_340,베이커리,2023-05-16,11835
st_1693,user_340,주방보조,2023-06-14,21074
st_1694,user_340,재고관리,2023-08-04,10454
st_1695,user_340,재고관리,2023-09-11,9666
st_1696,user_341,주방보조,2023-08-06,13249
st_1697,user_341,식당,2023-09-26,21469
st_1698,user_341,배달,2023-10-19,19561
st_1699,user_341,베이커리,2023-10-04,20196
st_1700,user_341,행정,2023-10-05,12313
st_1701,user_341,자료입력,2023-10-01,16340
